time,flux
2390.6516487283225,4860.2725
2390.6530376035425,4861.2534
2390.6544264787617,4850.1987
2390.655815353748,4835.7188
2390.657204228968,4868.956
2390.6585931041873,4866.0107
2390.6599819791736,4859.808
2390.661370854393,4869.6763
2390.6627597296124,4867.226
2390.6641486048316,4851.2236
2390.6655374798183,4856.0605
2390.6669263550375,4868.4155
2390.6683152302567,4874.8315
2390.6697041054767,4858.9053
2390.671092980696,4858.2427
2390.672481855915,4843.496
2390.6738707311347,4862.547
2390.675259606354,4837.2407
2390.676648481573,4830.2017
2390.6780373567926,4833.853
2390.679426232012,4820.257
2390.680815107231,4822.9653
2390.682203982451,4806.554
2390.68359285767,4798.3325
2390.684981733122,4812.551
2390.6863706083423,4800.91
2390.6877594835614,4798.1377
2390.6891483587806,4805.2837
2390.6905372339997,4803.6416
2390.6919261094527,4793.5024
2390.693314984672,4795.194
2390.694703859891,4804.867
2390.696092735344,4813.3794
2390.697481610563,4798.1274
2390.698870486015,4804.685
2390.7002593612347,4800.8096
2390.7016482366867,4797.1
2390.703037111906,4813.014
2390.7044259873583,4794.319
2390.7058148625774,4796.7817
2390.7072037380294,4800.035
2390.7085926134823,4792.6006
2390.7099814887015,4806.75
2390.7113703641535,4802.3525
2390.712759239606,4789.8735
2390.714148114825,4810.835
2390.715536990277,4793.436
2390.7169258657295,4805.426
2390.7183147411815,4806.124
2390.7197036164007,4800.8755
2390.7210924918536,4804.9385
2390.7224813673056,4802.804
2390.7238702427576,4809.3926
2390.72525911821,4797.1455
2390.7266479936625,4796.881
2390.7280368691145,4801.9385
2390.7294257445665,4814.7754
2390.7308146200194,4800.66
2390.7322034954714,4801.7876
2390.7335923709234,4796.848
2390.7349812463763,4797.2217
2390.7363701218283,4807.631
2390.737758997513,4804.648
2390.7391478729655,4804.1973
2390.7405367484175,4805.0493
2390.741925623869,4780.732
2390.743314499555,4824.0767
2390.744703375007,4799.312
2390.746092250459,4802.3877
2390.7474811261445,4806.863
2390.7488700015965,4797.856
2390.7502588770485,4804.21
2390.751647752734,4798.2114
2390.753036628186,4791.625
2390.75442550387,4798.5166
2390.755814379322,4802.212
2390.7572032550065,4803.1157
2390.7585921304585,4797.99
2390.759981006144,4821.047
2390.761369881596,4812.563
2390.7627587572806,4769.07
2390.7641476329663,4803.3843
2390.7655365084183,4815.6567
2390.766925384103,4802.2837
2390.768314259789,4788.7163
2390.769703135474,4806.1387
2390.771092010926,4802.317
2390.772480886611,4806.298
2390.7738697622963,4813.521
2390.775258637981,4790.54
2390.776647513666,4798.1763
2390.7780363893517,4807.8926
2390.7794252650365,4809.8276
2390.7808141407213,4818.439
2390.7822030164066,4805.8125
2390.7835918920914,4841.749
2390.7849807677762,4850.4736
2390.7863696434615,4855.0566
2390.7877585191463,4860.7773
2390.789147394831,4839.5786
2390.790536270517,4850.236
2390.7919251462017,4845.055
2390.7933140218865,4859.797
2390.7947028978047,4852.612
2390.7960917734895,4862.862
2390.7974806491743,4851.544
2390.7988695248596,4843.3164
2390.8002584007772,4861.205
2390.801647276462,4869.97
2390.803036152148,4855.8423
2390.8044250280655,4855.0576
2390.8058139037503,4853.4062
2390.807202779669,4856.6924
2390.808591655354,4867.2456
2390.809980531272,4868.5303
2390.811369406956,4854.1807
2390.8127582828747,4860.2935
2390.8141471585595,4847.215
2390.815536034477,4852.2373
2390.816924910163,4860.242
2390.8183137860806,4854.547
2390.8197026619982,4858.2393
2390.8210915376835,4860.0405
2390.822480413601,4854.231
2390.823869289519,4838.835
2390.825258165437,4862.9385
2390.8266470411218,4850.43
2390.8280359170394,4850.6787
2390.829424792958,4861.338
2390.8308136688756,4851.124
2390.8322025447933,4850.0063
2390.8335914207114,4864.047
2390.834980296629,4848.0664
2390.8363691725467,4860.1924
2390.837758048465,4878.8774
2390.8391469243825,4849.607
2390.8405358003,4865.177
2390.8419246762187,4869.468
2390.8433135521364,4863.8267
2390.844702428054,4842.137
2390.8460913039726,4856.4077
2390.8474801798898,4858.002
2390.8488690558074,4854.8037
2390.8502579319584,4842.054
2390.851646807877,4857.8496
2390.8530356837946,4850.548
2390.8544245597122,4855.011
2390.8558134358636,4865.296
2390.8572023117813,4847.969
2390.858591187699,4852.8105
2390.85998006385,4875.319
2390.8613689397675,4870.081
2390.862757815918,4852.099
2390.864146691836,4853.495
2390.8655355679866,4862.144
2390.8669244439043,4861.1875
2390.8683133200557,4845.8384
2390.8697021959733,4851.275
2390.871091072124,4859.9014
2390.872479948042,4853.5684
2390.8738688241924,4850.7236
2390.875257700343,4872.547
2390.8766465762606,4848.8696
2390.8780354524106,4860.3237
2390.879424328561,4864.082
2390.880813204479,4855.382
2390.8822020806297,4863.952
2390.8835909567797,4856.8
2390.884979832931,4860.5977
2390.8863687090816,4850.758
2390.8877575849992,4857.812
2390.8891464611506,4854.2056
2390.890535337301,4860.9106
2390.8919242134516,4865.286
2390.8933130896025,4855.227
2390.8947019657535,4861.989
2390.896090841904,4877.2456
2390.8974797180545,4862.5903
2390.898868594206,4865.0293
2390.9002574703563,4856.743
2390.901646346507,4869.7075
2390.9030352226578,4866.0894
2390.904424099041,4865.3135
2390.9058129751916,4853.5938
2390.9072018513425,4864.8857
2390.908590727493,4871.6997
2390.9099796036435,4852.8784
2390.9113684800277,4863.5244
2390.912757356178,4872.3315
2390.9141462323287,4862.484
2390.915535108713,4858.2705
2390.9169239848634,4858.6313
2390.918312861014,4856.058
2390.919701737397,4865.665
2390.9210906135477,4863.884
2390.922479489931,4847.159
2390.9238683660824,4859.912
2390.925257242233,4851.9297
2390.926646118616,4866.9805
2390.9280349950004,4856.458
2390.929423871151,4871.0
2390.930812747534,4869.057
2390.932201623685,4849.62
2390.933590500069,4876.0605
2390.9349793764522,4878.712
2390.9363682526027,4852.4663
2390.937757128987,4868.926
2390.9391460053703,4869.6597
2390.9405348815208,4852.002
2390.9419237579045,4885.342
2390.943312634288,4861.1074
2390.944701510671,4855.883
2390.946090387055,4850.103
2390.9474792634383,4846.974
2390.9488681395887,4869.959
2390.950257015973,4865.754
2390.9516458923563,4869.434
2390.9530347687396,4852.898
2390.954423645124,4857.1357
2390.9558125215067,4861.5386
2390.95720139789,4877.637
2390.958590274274,4869.5835
2390.959979150657,4853.2275
2390.9613680270404,4852.844
2390.9627569034246,4862.9785
2390.964145780041,4866.734
2390.965534656424,4863.8857
2390.9669235328083,4862.6396
2390.9683124091916,4864.6196
2390.969701285575,4867.372
2390.9710901621916,4851.7686
2390.972479038575,4863.2476
2390.9738679149577,4867.1504
2390.975256791342,4851.429
2390.976645667959,4847.2827
2390.9780345443423,4888.1655
2390.9794234209585,4853.782
2390.9808122973423,4863.8115
2390.9822011737256,4864.109
2390.9835900503417,4854.754
2390.9849789267255,4861.632
2390.9863678033416,4881.555
2390.987756679725,4862.9253
2390.989145556342,4845.924
2390.9905344327253,4869.0615
2390.9919233093415,4855.8633
2390.993312185958,4871.81
2390.9947010623414,4874.92
