time,flux
3802.9736311499114,
3802.973862653171,
3802.9740941566643,
3802.974325659925,
3802.9745571631856,
3802.9747886664454,
3802.9750201699385,
3802.9752516731983,
3802.975483176458,
3802.9757146799507,
3802.975946183211,
3802.9761776864707,
3802.976409189731,
3802.9766406932235,
3802.9768721964842,
3802.977103699745,
3802.9773352032375,
3802.9775667064973,
3802.977798209757,
3802.9780297130173,
3802.9782612165104,
3802.97849271977,
3802.978724223029,
3802.9789557265217,
3802.9791872297815,
3802.979418733042,
3802.979650236303,
3802.9798817397955,
3802.9801132430553,
3802.980344746315,
3802.980576249808,
3802.980807753068,
3802.981039256328,
3802.981270759588,
3802.9815022630805,
3802.981733766341,
3802.981965269602,
3802.9821967730945,
3802.9824282763543,
3802.9826597796146,
3802.9828912831076,
3802.9831227863674,
3802.983354289627,
3802.98358579312,
3802.98381729638,
3802.98404879964,
3802.9842803029005,
3802.984511806394,
3802.984743309654,
3802.984974812914,
3802.9852063164067,
3802.9854378196665,
3802.9856693229262,
3802.9859008264193,
3802.986132329679,
3802.9863638329384,
3802.9865953364306,
3802.9868268396913,
3802.987058342952,
3802.9872898462118,
3802.987521349705,
3802.9877528529646,
3802.9879843562244,
3802.988215859717,
3802.9884473629772,
3802.988678866237,
3802.98891036973,
3802.98914187299,
3802.9893733762506,
3802.989604879744,
3802.989836383004,
3802.9900678862637,
3802.9902993897563,
3802.9905308930165,
3802.9907623962763,
3802.9909938997694,
3802.991225403029,
3802.991456906289,
3802.991688409782,
3802.9919199130422,
3802.992151416303,
3802.992382919796,
3802.992614423056,
3802.992845926316,
3802.9930774298086,
3802.9933089330684,
3802.993540436328,
3802.9937719398213,
3802.994003443081,
3802.9942349463404,
3802.9944664496,
3802.9946979530937,
3802.9949294563535,
3802.9951609596137,
3802.995392463107,
3802.9956239663666,
3802.9958554696263,
3802.996086973119,
3802.996318476379,
3802.996549979872,
3802.996781483132,
3802.9970129863927,
3802.997244489886,
3802.997475993146,
3802.997707496406,
3802.9979389998985,
3802.9981705031582,
3802.9984020064185,
3802.998633509911,
3802.9988650131713,
3802.999096516431,
3802.9993280199246,
3802.9995595231853,
3802.999791026445,
3803.0000225299377,
3803.000254033198,
3803.0004855364577,
3803.000717039951,
3803.0009485432106,
3803.0011800464704,
3803.001411549963,
3803.0016430532232,
3803.001874556483,
3803.002106059976,
3803.002337563236,
3803.0025690667285,
3803.0028005699883,
3803.0030320732485,
3803.003263576741,
3803.0034950800014,
3803.003726583261,
3803.0039580867538,
3803.004189590014,
3803.0044210932742,
3803.0046525967678,
3803.004884100028,
3803.0051156035206,
3803.005347106781,
3803.0055786100406,
3803.0058101135332,
3803.006041616793,
3803.0062731200533,
3803.006504623546,
3803.006736126806,
3803.006967630067,
3803.00719913356,
3803.00743063682,
3803.00766214008,
3803.0078936435725,
3803.0081251468328,
3803.0083566503254,
3803.0085881535856,
3803.0088196568454,
3803.009051160338,
3803.009282663598,
3803.0095141668585,
3803.009745670351,
3803.009977173611,
3803.0102086771035,
3803.0104401803633,
3803.010671683623,
3803.010903187116,
3803.011134690376,
3803.011366193636,
3803.0115976971288,
3803.0118292003885,
3803.012060703882,
3803.0122922071428,
3803.0125237104025,
3803.0127552138956,
3803.0129867171554,
3803.0132182206485,
3803.0134497239083,
3803.013681227168,
3803.0139127306606,
3803.014144233921,
3803.0143757371807,
3803.014607240674,
3803.014838743935,
3803.0150702474275,
3803.0153017506877,
3803.0155332539475,
3803.01576475744,
3803.0159962607,
3803.01622776396,
3803.0164592674532,
3803.016690770713,
3803.0169222742056,
3803.0171537774663,
3803.017385280726,
3803.0176167842183,
3803.0178482874785,
3803.018079790971,
3803.018311294231,
3803.0185427974907,
3803.0187743009838,
3803.0190058042435,
3803.0192373077366,
3803.0194688109973,
3803.0197003142575,
3803.0199318177506,
3803.0201633210104,
3803.020394824503,
3803.0206263277632,
3803.020857831023,
3803.021089334516,
3803.021320837776,
3803.0215523412685,
3803.0217838445283,
3803.022015347789,
3803.0222468512825,
3803.0224783545423,
3803.0227098580353,
3803.022941361295,
3803.0231728645554,
3803.023404368048,
3803.0236358713078,
3803.0238673748004,
3803.0240988780606,
3803.0243303813204,
3803.024561884814,
3803.0247933880746,
3803.0250248915677,
3803.0252563948266,
3803.0254878983187,
3803.025719401579,
3803.0259509048387,
3803.0261824083314,
3803.026413911591,
3803.026645415084,
3803.026876918344,
3803.0271084216047,
3803.027339925098,
3803.027571428358,
3803.027802931851,
3803.028034435111,
3803.0282659386035,
3803.0284974418632,
3803.0287289451235,
3803.0289604486165,
3803.0291919518763,
3803.029423455369,
3803.0296549586296,
3803.0298864618903,
3803.030117965383,
3803.0303494686427,
3803.030580972136,
3803.0308124753956,
3803.0310439788886,
3803.0312754821484,
3803.031506985641,
3803.031738488901,
3803.031969992161,
3803.032201495654,
3803.032432998915,
3803.032664502408,
3803.032896005667,
3803.033127509159,
3803.033359012419,
3803.0335905156794,
3803.033822019172,
3803.034053522432,
3803.0342850259244,
3803.0345165291847,
3803.0347480326777,
3803.0349795359384,
3803.0352110391987,
3803.0354425426913,
3803.0356740459515,
3803.035905549444,
3803.036137052704,
3803.0363685561965,
3803.0366000594568,
3803.0368315627165,
3803.03706306621,
3803.0372945694708,
3803.037526072964,
3803.0377575762236,
3803.037989079716,
3803.038220582976,
3803.038452086469,
3803.038683589729,
3803.038915093222,
3803.0391465964817,
3803.0393780997415,
3803.039609603235,
3803.0398411064957,
3803.0400726099883,
3803.040304113248,
3803.0405356167407,
3803.0407671199996,
3803.040998623492,
3803.0412301267525,
3803.0414616300127,
3803.0416931335053,
3803.041924636765,
3803.0421561402586,
3803.0423876435193,
3803.042619147012,
3803.0428506502717,
3803.0430821537648,
3803.0433136570246,
3803.0435451605176,
3803.0437766637774,
3803.044008167037,
3803.04423967053,
3803.04447117379,
3803.044702677283,
3803.044934180544,
3803.045165684037,
3803.045397187297,
3803.0456286907897,
3803.0458601940495,
3803.046091697542,
3803.0463232008024,
3803.046554704295,
3803.046786207555,
3803.047017711048,
3803.0472492143085,
3803.047480717569,
3803.047712221062,
3803.0479437243216,
3803.048175227814,
3803.048406731074,
3803.0486382345657,
3803.0488697378255,
3803.0491012413186,
3803.0493327445784,
3803.0495642480714,
3803.049795751332,
3803.0500272548256,
3803.0502587580854,
3803.050490261578,
3803.050721764838,
3803.050953268098,
3803.0511847715907,
3803.051416274851,
3803.0516477783435,
3803.0518792816033,
3803.052110785096,
3803.0523422883566,
3803.05257379185,
3803.05280529511,
3803.053036798603,
3803.0532683018628,
3803.053499805356,
3803.0537313086156,
3803.0539628121082,
3803.0541943153685,
3803.054425818861,
3803.054657322122,
3803.0548888256153,
3803.055120328875,
3803.055351832368,
3803.055583335628,
3803.0558148391206,
3803.05604634238,
3803.056277845872,
3803.056509349132,
3803.0567408526244,
3803.0569723558847,
3803.0572038593778,
3803.0574353626384,
3803.0576668661315,
3803.0578983693913,
3803.0581298728844,
3803.058361376144,
3803.0585928796368,
3803.058824382897,
3803.0590558863896,
3803.05928738965,
3803.0595188931425,
3803.059750396403,
3803.0599818998967,
3803.0602134031565,
3803.060444906649,
3803.060676409909,
3803.060907913402,
3803.0611394166617,
3803.061370920155,
3803.0616024234146,
3803.061833926907,
3803.062065430167,
3803.0622969336605,
3803.062528436921,
3803.0627599404143,
3803.062991443674,
3803.063222947167,
3803.063454450427,
3803.0636859539195,
3803.063917457179,
3803.064148960671,
3803.064380463931,
3803.0646119674234,
3803.064843470684,
3803.0650749741776,
3803.0653064774374,
3803.0655379809305,
3803.0657694841902,
3803.0660009876833,
3803.066232490943,
3803.0664639944357,
3803.066695497696,
3803.0669270011886,
3803.067158504449,
3803.0673900079423,
