time,flux
1683.3574659673302,154571.52
1683.3588548644746,154552.22
1683.3602437616194,154587.72
1683.3616326587633,154627.78
1683.363021555907,154554.73
1683.3644104530515,154570.06
1683.3657993501959,154480.38
1683.3671882471078,154596.17
1683.3685771442522,154557.77
1683.369966041396,154490.64
1683.37135493854,154501.27
1683.3727438354515,154516.47
1683.3741327325963,154615.95
1683.3755216297407,154547.92
1683.3769105266526,154522.86
1683.378299423797,154539.97
1683.379688320708,154572.53
1683.3810772178526,154630.34
1683.3824661147648,154423.02
1683.3838550119087,154560.56
1683.3852439088198,154498.05
1683.3866328059646,154622.56
1683.3880217028757,154523.6
1683.38941060002,154600.05
1683.3907994969325,154523.62
1683.3921883938435,154507.3
1683.3935772909874,154559.27
1683.394966187899,154457.42
1683.39635508481,154581.45
1683.397743981722,154511.34
1683.399132878867,154528.61
1683.4005217757779,154448.16
1683.401910672689,154419.4
1683.403299569601,154475.92
1683.404688466512,154422.44
1683.4060773634235,154465.73
1683.4074662605688,154509.1
1683.4088551574798,154601.44
1683.410244054391,154655.83
1683.4116329513024,154549.89
1683.4130218482148,154547.31
1683.4144107451268,154641.45
1683.4157996420379,154524.98
1683.4171885389494,154476.89
1683.4185774358605,154523.9
1683.4199663327715,154493.05
1683.4213552294511,154588.03
1683.4227441263627,154551.11
1683.4241330232737,154613.81
1683.4255219201855,154587.47
1683.4269108170963,154617.88
1683.4282997140074,154489.31
1683.429688610687,154539.88
1683.431077507599,154555.89
1683.43246640451,154656.4
1683.4338553011887,154500.14
1683.4352441980998,154616.1
1683.4366330950113,154536.3
1683.438021991691,154501.12
1683.439410888602,154579.5
1683.440799785513,154549.08
1683.4421886821922,154527.75
1683.4435775791037,154644.89
1683.4449664757824,154581.9
1683.4463553726944,154564.78
1683.447744269373,154372.34
1683.4491331662841,154569.58
1683.4505220629624,154504.38
1683.451910959874,154615.39
1683.453299856553,154607.6
1683.4546887534646,154561.69
1683.4560776501437,154546.0
1683.457466546822,154618.47
1683.458855443733,154377.6
1683.4602443404117,154535.0
1683.4616332370904,154523.73
1683.4630221340024,154627.42
1683.464411030681,154569.67
1683.4657999273593,154512.67
1683.4671888240375,154529.34
1683.46857772095,154474.0
1683.4699666176289,154542.97
1683.4713555143069,154480.48
1683.472744410986,154572.19
1683.4741333076647,154528.86
1683.475522204343,154518.28
1683.476911101022,154513.9
1683.4782999977015,154534.23
1683.4796888946123,154559.81
1683.4810777912905,154524.92
1683.4824666879697,154547.56
1683.483855584648,154494.22
1683.4852444813266,154561.23
1683.4866333780062,154497.2
1683.4880222746845,154499.98
1683.4894111711299,154446.42
1683.4908000678086,154522.72
1683.4921889644868,154532.53
1683.493577861166,154616.48
1683.4949667578455,154565.08
1683.4963556545235,154466.55
1683.4977445512015,154452.19
1683.4991334476479,154498.73
1683.5005223443266,154529.39
1683.5019112410057,154586.53
1683.5033001376844,154592.06
1683.5046890343635,154515.98
1683.5060779308087,154541.69
1683.5074668274867,154582.61
1683.5088557241663,154483.03
1683.5102446206126,154632.81
1683.5116335172909,154539.25
1683.5130224139696,154454.31
1683.514411310415,154526.66
1683.5158002070932,154547.17
1683.51718910354,154613.47
1683.5185780002187,154571.61
1683.519966896897,154541.9
1683.5213557933432,154573.69
1683.5227446900212,154643.27
1683.5241335864664,154455.11
1683.525522483146,154615.64
1683.5269113795923,154502.5
1683.5283002760377,154668.16
1683.5296891727164,154484.14
1683.5310780691618,154561.58
1683.5324669658405,154603.34
1683.5338558622873,154533.06
1683.5352447589664,154611.89
1683.5366336554118,154546.95
1683.5380225518572,154608.81
1683.539411448536,154612.89
1683.540800344982,154424.58
1683.542189241428,154611.36
1683.543578137874,154512.86
1683.5449670345522,154546.11
1683.5463559309976,154570.1
1683.547744827444,154586.06
1683.5491337238898,154585.28
1683.5505226205685,154548.03
1683.5519115170148,154513.17
1683.5533004134602,154461.0
1683.5546893099056,154447.66
1683.5574671027978,154577.22
1683.5588559992436,154562.27
1683.5602448956895,154514.23
1683.5616337923677,154599.2
1683.5630226888131,154539.9
1683.56441158526,154541.89
1683.5658004817067,154500.98
1683.5699671710433,154505.02
1683.5713560674888,154572.3
1683.572744963935,154477.52
1683.5755227565942,154564.72
1683.5783005494857,154568.5
1683.579689445931,154509.97
1683.581078342377,154582.45
1683.5824672388237,154655.66
1683.5838561352691,154566.9
1683.5852450314817,154470.75
1683.5866339279276,154529.14
1683.5894117208197,154662.17
1683.590800617266,154580.88
1683.5921895134786,154606.72
