time,flux
2419.9933893062375,291587.44
2419.9936207890028,291667.84
2419.9938522713023,291708.2
2419.994083754068,291572.78
2419.9943152363676,291836.16
2419.994546719133,291715.62
2419.9947782018976,291716.78
2419.9950096841962,291430.44
2419.995241166962,291526.62
2419.995472649727,291701.16
2419.9957041320267,291665.53
2419.995935614792,291669.53
2419.9961670975576,291841.94
2419.996398579857,291873.72
2419.9966300626224,291480.84
2419.9968615453877,291640.16
2419.9970930276863,291512.62
2419.9973245104516,291749.4
2419.997555992751,291416.12
2419.9977874755164,291667.47
2419.9980189582816,291508.7
2419.998250440581,291820.3
2419.998481923347,291529.84
2419.998713406112,291575.2
2419.9989448884116,291498.75
2419.9991763711764,291452.84
2419.9994078539407,291357.3
2419.9996393362408,291429.6
2419.999870819006,291386.12
2420.0001023013056,291506.97
2420.000333784071,291510.56
2420.0005652668365,291377.47
2420.000796749136,291636.03
2420.0010282319013,291491.88
2420.0012597146665,291473.75
2420.001491196966,291521.53
2420.0017226797313,291673.25
2420.001954162497,291597.44
2420.0021856447966,291506.12
2420.002417127562,291532.16
2420.002648609861,291591.44
2420.0028800926257,291568.88
2420.003111575391,291556.4
2420.0033430576905,291296.78
2420.0035745404552,291645.56
2420.0038060232196,291493.06
2420.0040375055196,291344.56
2420.004268988285,291425.0
2420.0045004705844,291451.72
2420.0047319533496,291523.03
2420.0049634361153,291572.8
2420.005194918415,291339.22
2420.00542640118,291564.4
2420.0056578839453,291324.4
2420.005889366245,291585.22
2420.00612084901,291555.9
2420.00635233131,291711.0
2420.0065838140754,291739.2
2420.0068152968406,291644.72
2420.0070467791406,291672.56
2420.007278261906,291453.12
2420.007509744671,291639.5
2420.0077412269707,291653.66
2420.007972709736,291695.44
2420.008204192035,291510.84
2420.008435674799,291601.1
2420.0086671575637,291401.47
2420.008898639863,291890.03
2420.0091301226284,291696.12
2420.009361605394,291520.75
2420.0095930876937,291651.78
2420.009824570459,291622.22
2420.0100560527585,291485.62
2420.0102875355237,291384.16
2420.010519018289,291662.8
2420.010750500589,291384.75
2420.010981983354,291579.4
2420.011213465654,291643.56
2420.0114449484195,291639.2
2420.0116764311847,291785.6
2420.0119079134843,291758.2
2420.0121393962495,291617.56
2420.0123708790147,291745.75
2420.012602361314,291818.5
2420.0128338440786,291481.4
2420.013065326378,291883.75
2420.0132968091434,291631.16
2420.0135282919086,291371.3
2420.013759774208,291556.72
2420.013991256974,291800.88
2420.014222739273,291693.88
2420.0144542220373,291651.22
2420.0146857048026,291444.34
2420.014917187102,291586.28
2420.015148669868,291449.16
2420.015380152633,291605.94
2420.0156116349326,291911.9
2420.0158431176983,291524.3
2420.016074599998,291732.94
2420.016306082763,291670.66
2420.0165375655283,291537.84
2420.016769047828,291591.3
2420.017000530593,291576.38
2420.0172320128927,291605.12
2420.017463495657,291970.06
2420.0176949784222,291531.97
2420.017926460722,291397.3
2420.018157943487,291270.03
2420.018389425787,291447.06
2420.0186209085523,291657.75
2420.0188523913175,291651.8
2420.019083873617,291792.16
2420.019315356383,291470.22
2420.0195468386823,291473.9
2420.0197783214467,291661.0
2420.0200098042114,291636.66
2420.020241286511,291587.47
2420.0204727692767,291820.1
2420.0207042515763,291708.75
2420.0209357343415,291418.75
2420.0211672171067,291556.03
2420.0213986994063,291471.4
2420.0216301821715,291276.16
2420.02186166447,291710.72
2420.0220931472354,291714.16
2420.0223246300006,291603.22
2420.0225561123,291618.88
2420.022787595066,291523.62
2420.0230190773655,291531.75
2420.0232505601307,291610.94
2420.023482042896,291849.4
2420.023713525196,291250.1
2420.023945007961,291593.62
2420.0241764902607,291500.3
2420.024407973026,291281.22
2420.024639455791,291306.12
2420.024870938091,291425.9
2420.025333903156,291508.1
2420.025565385921,291443.97
2420.025796868685,291455.22
2420.0260283509847,291188.25
2420.026259833749,291490.47
2420.0264913160486,291389.7
2420.026722798814,291415.72
2420.026954281579,291437.1
2420.027185763879,291551.34
2420.0274172466443,291564.16
2420.027648728944,291497.7
2420.027880211709,291304.38
2420.028111694475,291190.9
2420.0283431767743,291453.6
2420.0285746595396,291539.03
2420.028806141839,291407.03
2420.0290376246044,291460.28
